id,gender,birth_year,birth_month,country,country_points,comp_year,comp_category
1,Women,1988,5,Great Britain,6,2007,U20
1,Women,1988,5,Great Britain,6,2006,U18
1,Women,1988,5,Great Britain,6,2005,U18
1,Women,1988,5,Great Britain,6,2004,U16
1,Women,1988,5,Great Britain,6,2004,U18
2,Men,1988,5,Croatia,252,2006,U18
2,Men,1988,5,Croatia,252,2005,U18
2,Men,1988,5,Croatia,252,2004,U16
2,Men,1988,5,Croatia,252,2004,U18
3,Women,1989,2,Romania,0,2009,senior
3,Women,1989,2,Romania,0,2009,U20
3,Women,1989,2,Romania,0,2008,U20
3,Women,1989,2,Romania,0,2007,U20
3,Women,1989,2,Romania,0,2007,U18
3,Women,1989,2,Romania,0,2006,U18
3,Women,1989,2,Romania,0,2005,U18
3,Women,1989,2,Romania,0,2005,U16
3,Women,1989,2,Romania,0,2004,U16
3,Women,1989,2,Romania,0,2004,U18
4,Men,1988,6,Luxembourg,0,2007,senior
4,Men,1988,6,Luxembourg,0,2006,U18
4,Men,1988,6,Luxembourg,0,2005,U18
4,Men,1988,6,Luxembourg,0,2005,U18
4,Men,1988,6,Luxembourg,0,2004,U16
4,Men,1988,6,Luxembourg,0,2004,U18
5,Women,1988,3,Great Britain,6,2006,senior
5,Women,1988,3,Great Britain,6,2008,U20
5,Women,1988,3,Great Britain,6,2006,U20
5,Women,1988,3,Great Britain,6,2005,U18
5,Women,1988,3,Great Britain,6,2004,U16
6,Women,1988,11,Iceland,0,2007,senior
6,Women,1988,11,Iceland,0,2006,U18
6,Women,1988,11,Iceland,0,2005,U18
6,Women,1988,11,Iceland,0,2004,U16
7,Women,1988,3,Iceland,0,2007,senior
7,Women,1988,3,Iceland,0,2006,U18
7,Women,1988,3,Iceland,0,2005,U18
7,Women,1988,3,Iceland,0,2004,U16
8,Men,1988,11,Spain,322,2008,U20
8,Men,1988,11,Spain,322,2007,U19
8,Men,1988,11,Spain,322,2006,U18
9,Women,1988,6,Bulgaria,5,2008,U20
9,Women,1988,6,Bulgaria,5,2007,U20
9,Women,1988,6,Bulgaria,5,2006,U18
9,Women,1988,6,Bulgaria,5,2005,U18
9,Women,1988,6,Bulgaria,5,2005,U20
9,Women,1988,6,Bulgaria,5,2004,U16
10,Women,1988,4,Bulgaria,5,2007,senior
10,Women,1988,4,Bulgaria,5,2008,U20
10,Women,1988,4,Bulgaria,5,2007,U20
10,Women,1988,4,Bulgaria,5,2006,U18
10,Women,1988,4,Bulgaria,5,2006,U20
10,Women,1988,4,Bulgaria,5,2005,U18
10,Women,1988,4,Bulgaria,5,2005,U20
10,Women,1988,4,Bulgaria,5,2004,U16
10,Women,1988,4,Bulgaria,5,2004,U18
10,Women,1988,4,Bulgaria,5,2004,U18
11,Women,1988,3,Bulgaria,5,2005,U18
11,Women,1988,3,Bulgaria,5,2004,U16
12,Women,1988,10,Bulgaria,5,2006,U18
12,Women,1988,10,Bulgaria,5,2005,U18
12,Women,1988,10,Bulgaria,5,2004,U16
13,Women,1988,5,Bulgaria,5,2008,U20
13,Women,1988,5,Bulgaria,5,2007,U20
13,Women,1988,5,Bulgaria,5,2006,U18
13,Women,1988,5,Bulgaria,5,2005,U18
13,Women,1988,5,Bulgaria,5,2005,U20
13,Women,1988,5,Bulgaria,5,2004,U16
13,Women,1988,5,Bulgaria,5,2004,U18
14,Women,1988,4,Bulgaria,5,2007,U20
14,Women,1988,4,Bulgaria,5,2006,U18
14,Women,1988,4,Bulgaria,5,2005,U18
15,Women,1988,9,Bulgaria,5,2008,U20
15,Women,1988,9,Bulgaria,5,2007,U20
15,Women,1988,9,Bulgaria,5,2006,U18
15,Women,1988,9,Bulgaria,5,2006,U20
15,Women,1988,9,Bulgaria,5,2005,U18
15,Women,1988,9,Bulgaria,5,2005,U20
15,Women,1988,9,Bulgaria,5,2004,U16
15,Women,1988,9,Bulgaria,5,2004,U18
15,Women,1988,9,Bulgaria,5,2004,U18
15,Women,1988,9,Bulgaria,5,2004,U18
16,Women,1988,4,Belgium,102,2006,U18
16,Women,1988,4,Belgium,102,2005,U18
16,Women,1988,4,Belgium,102,2004,U16
17,Women,1988,2,Belarus,15,2007,senior
17,Women,1988,2,Belarus,15,2005,senior
17,Women,1988,2,Belarus,15,2008,U20
17,Women,1988,2,Belarus,15,2007,U20
17,Women,1988,2,Belarus,15,2006,U18
17,Women,1988,2,Belarus,15,2006,U20
17,Women,1988,2,Belarus,15,2005,U18
17,Women,1988,2,Belarus,15,2004,U16
17,Women,1988,2,Belarus,15,2004,U18
17,Women,1988,2,Belarus,15,2004,U18
17,Women,1988,2,Belarus,15,2004,U18
18,Women,1988,7,Belarus,15,2008,U20
18,Women,1988,7,Belarus,15,2007,U20
18,Women,1988,7,Belarus,15,2006,U18
18,Women,1988,7,Belarus,15,2006,U20
18,Women,1988,7,Belarus,15,2005,U18
18,Women,1988,7,Belarus,15,2004,U16
18,Women,1988,7,Belarus,15,2004,U18
18,Women,1988,7,Belarus,15,2004,U18
18,Women,1988,7,Belarus,15,2004,U18
19,Women,1988,6,Belarus,15,2006,U18
19,Women,1988,6,Belarus,15,2006,U20
19,Women,1988,6,Belarus,15,2004,U18
19,Women,1988,6,Belarus,15,2004,U18
20,Women,1988,2,Belarus,15,2004,U16
21,Women,1988,9,Finland,0,2005,U18
21,Women,1988,9,Finland,0,2004,U16
22,Women,1988,8,Ukraine,0,2006,U18
22,Women,1988,8,Ukraine,0,2005,U18
22,Women,1988,8,Ukraine,0,2004,U16
23,Women,1988,7,Ukraine,0,2008,U20
23,Women,1988,7,Ukraine,0,2004,U16
24,Women,1988,2,Lithuania,60,2004,U16
25,Women,1988,1,Lithuania,60,2008,U20
25,Women,1988,1,Lithuania,60,2006,U18
25,Women,1988,1,Lithuania,60,2005,U18
25,Women,1988,1,Lithuania,60,2004,U16
26,Women,1988,5,Slovenia,44,2006,U20
26,Women,1988,5,Slovenia,44,2004,U16
27,Women,1988,4,Slovenia,44,2004,U16
28,Women,1988,11,Slovenia,44,2004,U16
29,Women,1988,9,Slovenia,44,2007,senior
29,Women,1988,9,Slovenia,44,2006,U20
29,Women,1988,9,Slovenia,44,2005,U20
29,Women,1988,9,Slovenia,44,2004,U16
30,Women,1988,9,MKD,0,2006,U18
31,Men,1988,8,Bulgaria,0,2008,U20
31,Men,1988,8,Bulgaria,0,2007,U20
31,Men,1988,8,Bulgaria,0,2006,U18
31,Men,1988,8,Bulgaria,0,2005,U18
31,Men,1988,8,Bulgaria,0,2004,U16
32,Men,1988,4,Bulgaria,0,2007,senior
32,Men,1988,4,Bulgaria,0,2008,U20
32,Men,1988,4,Bulgaria,0,2007,U20
32,Men,1988,4,Bulgaria,0,2006,U18
32,Men,1988,4,Bulgaria,0,2005,U18
32,Men,1988,4,Bulgaria,0,2004,U16
33,Men,1988,3,Bulgaria,0,2005,U18
33,Men,1988,3,Bulgaria,0,2004,U16
34,Men,1989,1,Georgia,3,2004,U16
35,Men,1988,1,Poland,23,2004,U16
36,Men,1988,3,MKD,0,2008,U20
36,Men,1988,3,MKD,0,2007,U20
36,Men,1988,3,MKD,0,2006,U20
36,Men,1988,3,MKD,0,2005,U18
36,Men,1988,3,MKD,0,2004,U16
37,Women,1988,3,Hungary,112,2008,U20
37,Women,1988,3,Hungary,112,2005,U19
37,Women,1988,3,Hungary,112,2004,U16
38,Men,1988,5,Slovenia,28,2008,U20
38,Men,1988,5,Slovenia,28,2006,U18
38,Men,1988,5,Slovenia,28,2005,U18
38,Men,1988,5,Slovenia,28,2004,U16
39,Men,1988,3,Latvia,156,2006,U18
39,Men,1988,3,Latvia,156,2004,U16
40,Women,1988,5,Greece,27,2006,U18
40,Women,1988,5,Greece,27,2004,U16
41,Women,1989,3,Greece,27,2006,U18
41,Women,1989,3,Greece,27,2004,U16
42,Women,1988,10,Italy,190,2008,U20
42,Women,1988,10,Italy,190,2007,U20
42,Women,1988,10,Italy,190,2006,U18
42,Women,1988,10,Italy,190,2006,U20
42,Women,1988,10,Italy,190,2005,U18
42,Women,1988,10,Italy,190,2005,U20
42,Women,1988,10,Italy,190,2004,U16
43,Women,1988,3,Italy,190,2008,U20
43,Women,1988,3,Italy,190,2006,U18
43,Women,1988,3,Italy,190,2005,U18
44,Women,1989,3,Italy,190,2009,U20
44,Women,1989,3,Italy,190,2008,U20
44,Women,1989,3,Italy,190,2007,U18
44,Women,1989,3,Italy,190,2006,U18
44,Women,1989,3,Italy,190,2005,U16
44,Women,1989,3,Italy,190,2004,U16
45,Women,1988,4,Italy,190,2008,U20
45,Women,1988,4,Italy,190,2007,U20
45,Women,1988,4,Italy,190,2005,U18
45,Women,1988,4,Italy,190,2004,U16
46,Women,1988,12,Italy,190,2005,U18
46,Women,1988,12,Italy,190,2004,U16
47,Women,1988,12,Italy,190,2007,senior
47,Women,1988,12,Italy,190,2007,U20
47,Women,1988,12,Italy,190,2006,U18
47,Women,1988,12,Italy,190,2004,U16
48,Women,1988,3,Italy,190,2008,U20
48,Women,1988,3,Italy,190,2007,U20
48,Women,1988,3,Italy,190,2006,U18
48,Women,1988,3,Italy,190,2004,U16
49,Women,1988,3,Italy,190,2006,U18
49,Women,1988,3,Italy,190,2005,U18
49,Women,1988,3,Italy,190,2004,U16
50,Men,1988,7,Austria,0,2008,U20
50,Men,1988,7,Austria,0,2007,U20
50,Men,1988,7,Austria,0,2006,U18
50,Men,1988,7,Austria,0,2006,U20
50,Men,1988,7,Austria,0,2005,U18
50,Men,1988,7,Austria,0,2004,U16
51,Men,1988,12,Austria,0,2008,U20
51,Men,1988,12,Austria,0,2007,U20
51,Men,1988,12,Austria,0,2006,U18
51,Men,1988,12,Austria,0,2006,U20
51,Men,1988,12,Austria,0,2005,U18
51,Men,1988,12,Austria,0,2004,U16
52,Women,1988,11,Bosnia and Herzegovina,0,2004,U16
53,Women,1988,7,Bosnia and Herzegovina,0,2005,U18
53,Women,1988,7,Bosnia and Herzegovina,0,2004,U16
54,Women,1988,10,Bosnia and Herzegovina,0,2007,senior
54,Women,1988,10,Bosnia and Herzegovina,0,2005,senior
54,Women,1988,10,Bosnia and Herzegovina,0,2006,U18
54,Women,1988,10,Bosnia and Herzegovina,0,2005,U18
54,Women,1988,10,Bosnia and Herzegovina,0,2004,U16
55,Men,1988,5,Portugal,0,2006,U18
55,Men,1988,5,Portugal,0,2006,U20
55,Men,1988,5,Portugal,0,2005,U18
55,Men,1988,5,Portugal,0,2004,U16
56,Men,1988,2,Belgium,4,2008,U20
56,Men,1988,2,Belgium,4,2007,U20
56,Men,1988,2,Belgium,4,2006,U18
56,Men,1988,2,Belgium,4,2004,U16
57,Men,1988,11,Belgium,4,2007,senior
57,Men,1988,11,Belgium,4,2006,U18
57,Men,1988,11,Belgium,4,2005,U18
57,Men,1988,11,Belgium,4,2004,U16
58,Men,1988,1,Belgium,4,2008,U20
58,Men,1988,1,Belgium,4,2005,U18
58,Men,1988,1,Belgium,4,2004,U16
59,Men,1988,2,Belgium,4,2005,U18
59,Men,1988,2,Belgium,4,2004,U16
60,Women,1989,1,Israel,12,2009,U20
60,Women,1989,1,Israel,12,2008,U20
60,Women,1989,1,Israel,12,2007,U20
60,Women,1989,1,Israel,12,2006,U18
60,Women,1989,1,Israel,12,2005,U18
60,Women,1989,1,Israel,12,2005,U16
60,Women,1989,1,Israel,12,2004,U16
60,Women,1989,1,Israel,12,2004,U18
60,Women,1989,1,Israel,12,2004,U18
61,Women,1988,6,Portugal,82,2006,U18
61,Women,1988,6,Portugal,82,2005,U18
61,Women,1988,6,Portugal,82,2004,U16
62,Women,1988,6,Portugal,82,2007,U20
62,Women,1988,6,Portugal,82,2006,U18
62,Women,1988,6,Portugal,82,2005,U18
62,Women,1988,6,Portugal,82,2005,U20
62,Women,1988,6,Portugal,82,2004,U16
62,Women,1988,6,Portugal,82,2004,U18
63,Women,1988,1,Portugal,82,2007,senior
63,Women,1988,1,Portugal,82,2008,U20
63,Women,1988,1,Portugal,82,2007,U20
63,Women,1988,1,Portugal,82,2006,U18
63,Women,1988,1,Portugal,82,2006,U20
63,Women,1988,1,Portugal,82,2005,U18
63,Women,1988,1,Portugal,82,2004,U16
63,Women,1988,1,Portugal,82,2004,U18
64,Women,1988,6,Portugal,82,2006,U18
65,Women,1988,2,Portugal,82,2007,U20
65,Women,1988,2,Portugal,82,2004,U16
66,Women,1988,8,Germany,50,2008,U20
66,Women,1988,8,Germany,50,2007,U20
66,Women,1988,8,Germany,50,2006,U18
66,Women,1988,8,Germany,50,2005,U18
66,Women,1988,8,Germany,50,2004,U16
67,Women,1988,7,Israel,12,2007,U20
67,Women,1988,7,Israel,12,2006,U20
67,Women,1988,7,Israel,12,2005,U18
67,Women,1988,7,Israel,12,2004,U16
67,Women,1988,7,Israel,12,2004,U18
67,Women,1988,7,Israel,12,2004,U18
67,Women,1988,7,Israel,12,2004,U18
68,Men,1988,9,Great Britain,12,2007,U20
68,Men,1988,9,Great Britain,12,2006,U18
68,Men,1988,9,Great Britain,12,2005,U18
68,Men,1988,9,Great Britain,12,2004,U16
68,Men,1988,9,Great Britain,12,2004,U18
69,Women,1988,9,Ireland,0,2008,U20
69,Women,1988,9,Ireland,0,2006,U18
69,Women,1988,9,Ireland,0,2004,U16
70,Women,1988,1,Ireland,0,2008,U20
70,Women,1988,1,Ireland,0,2006,U18
70,Women,1988,1,Ireland,0,2004,U16
71,Women,1988,6,Ireland,0,2007,senior
71,Women,1988,6,Ireland,0,2008,U20
71,Women,1988,6,Ireland,0,2007,U20
71,Women,1988,6,Ireland,0,2006,U18
71,Women,1988,6,Ireland,0,2005,U18
71,Women,1988,6,Ireland,0,2004,U16
72,Men,1988,12,Iceland,0,2004,U16
73,Men,1988,7,Iceland,0,2007,senior
73,Men,1988,7,Iceland,0,2006,U18
73,Men,1988,7,Iceland,0,2005,U18
73,Men,1988,7,Iceland,0,2004,U16
73,Men,1988,7,Iceland,0,2004,U18
74,Men,1988,12,Iceland,0,2006,U18
74,Men,1988,12,Iceland,0,2005,U18
74,Men,1988,12,Iceland,0,2004,U16
75,Men,1988,5,Turkey,322,2006,U18
75,Men,1988,5,Turkey,322,2004,U16
76,Men,1988,2,Turkey,322,2007,U19
76,Men,1988,2,Turkey,322,2006,U18
76,Men,1988,2,Turkey,322,2005,U18
76,Men,1988,2,Turkey,322,2004,U16
77,Men,1988,3,Turkey,322,2008,U20
77,Men,1988,3,Turkey,322,2006,U18
77,Men,1988,3,Turkey,322,2004,U16
78,Women,1988,7,Bulgaria,5,2004,U16
79,Women,1988,6,Bulgaria,5,2004,U16
80,Women,1989,4,Latvia,73,2008,senior
80,Women,1989,4,Latvia,73,2008,senior
80,Women,1989,4,Latvia,73,2008,senior
80,Women,1989,4,Latvia,73,2009,U20
80,Women,1989,4,Latvia,73,2005,U16
80,Women,1989,4,Latvia,73,2005,U20
80,Women,1989,4,Latvia,73,2004,U16
80,Women,1989,4,Latvia,73,2004,U18
81,Women,1988,11,Latvia,73,2008,U20
81,Women,1988,11,Latvia,73,2004,U16
81,Women,1988,11,Latvia,73,2004,U18
82,Women,1988,1,Latvia,73,2008,senior
82,Women,1988,1,Latvia,73,2008,senior
82,Women,1988,1,Latvia,73,2008,senior
82,Women,1988,1,Latvia,73,2007,U20
82,Women,1988,1,Latvia,73,2006,U18
82,Women,1988,1,Latvia,73,2005,U18
82,Women,1988,1,Latvia,73,2004,U16
83,Men,1988,1,Slovenia,28,2007,U20
83,Men,1988,1,Slovenia,28,2006,U18
83,Men,1988,1,Slovenia,28,2004,U16
84,Men,1988,3,France,343,2004,U16
85,Men,1988,11,France,343,2008,U20
85,Men,1988,11,France,343,2007,U19
85,Men,1988,11,France,343,2006,U18
85,Men,1988,11,France,343,2005,U18
85,Men,1988,11,France,343,2004,U16
86,Men,1988,6,Israel,17,2007,U20
86,Men,1988,6,Israel,17,2006,U18
86,Men,1988,6,Israel,17,2005,U18
86,Men,1988,6,Israel,17,2004,U16
86,Men,1988,6,Israel,17,2004,U18
87,Men,1988,1,Israel,17,2008,U20
87,Men,1988,1,Israel,17,2006,U18
87,Men,1988,1,Israel,17,2005,U18
87,Men,1988,1,Israel,17,2004,U16
88,Women,1988,1,Belarus,15,2008,senior
88,Women,1988,1,Belarus,15,2007,senior
88,Women,1988,1,Belarus,15,2005,senior
88,Women,1988,1,Belarus,15,2007,U20
88,Women,1988,1,Belarus,15,2006,U18
88,Women,1988,1,Belarus,15,2006,U20
88,Women,1988,1,Belarus,15,2005,U18
88,Women,1988,1,Belarus,15,2004,U16
88,Women,1988,1,Belarus,15,2004,U18
88,Women,1988,1,Belarus,15,2004,U18
88,Women,1988,1,Belarus,15,2004,U18
89,Men,1988,10,Italy,189,2004,U16
90,Women,1988,3,Israel,12,2008,U20
90,Women,1988,3,Israel,12,2007,U20
90,Women,1988,3,Israel,12,2006,U18
90,Women,1988,3,Israel,12,2005,U18
90,Women,1988,3,Israel,12,2004,U16
91,Women,1988,12,Israel,12,2006,U18
91,Women,1988,12,Israel,12,2004,U16
92,Women,1988,2,Israel,12,2008,U20
92,Women,1988,2,Israel,12,2006,U18
92,Women,1988,2,Israel,12,2004,U16
93,Women,1988,2,Israel,12,2007,U20
93,Women,1988,2,Israel,12,2006,U20
93,Women,1988,2,Israel,12,2005,U18
93,Women,1988,2,Israel,12,2004,U16
94,Women,1988,8,Israel,12,2008,U20
94,Women,1988,8,Israel,12,2007,U20
94,Women,1988,8,Israel,12,2006,U20
94,Women,1988,8,Israel,12,2005,U18
94,Women,1988,8,Israel,12,2004,U16
95,Women,1988,3,Israel,12,2007,U20
95,Women,1988,3,Israel,12,2006,U18
95,Women,1988,3,Israel,12,2005,U18
96,Women,1988,1,Israel,12,2007,U20
96,Women,1988,1,Israel,12,2006,U18
97,Men,1988,7,Germany,111,2008,U20
97,Men,1988,7,Germany,111,2007,U20
97,Men,1988,7,Germany,111,2005,U18
97,Men,1988,7,Germany,111,2004,U16
98,Men,1988,8,Germany,111,2008,senior
98,Men,1988,8,Germany,111,2008,senior
98,Men,1988,8,Germany,111,2007,U20
98,Men,1988,8,Germany,111,2006,U18
98,Men,1988,8,Germany,111,2005,U18
98,Men,1988,8,Germany,111,2004,U16
99,Men,1988,6,Germany,111,2008,U20
99,Men,1988,6,Germany,111,2006,U20
99,Men,1988,6,Germany,111,2005,U18
100,Women,1989,9,Germany,50,2009,senior
100,Women,1989,9,Germany,50,2009,U20
100,Women,1989,9,Germany,50,2007,U18
100,Women,1989,9,Germany,50,2006,U18
100,Women,1989,9,Germany,50,2005,U16
100,Women,1989,9,Germany,50,2004,U16
101,Women,1988,2,Germany,50,2008,U20
101,Women,1988,2,Germany,50,2006,U18
101,Women,1988,2,Germany,50,2005,U18
101,Women,1988,2,Germany,50,2004,U16
102,Women,1988,5,Germany,50,2008,U20
102,Women,1988,5,Germany,50,2007,U20
102,Women,1988,5,Germany,50,2006,U18
102,Women,1988,5,Germany,50,2004,U16
103,Women,1988,2,Germany,50,2004,U16
104,Women,1988,8,Germany,50,2006,U18
104,Women,1988,8,Germany,50,2004,U16
105,Women,1988,5,Spain,529,2008,U20
105,Women,1988,5,Spain,529,2007,U19
105,Women,1988,5,Spain,529,2007,U20
105,Women,1988,5,Spain,529,2005,U18
105,Women,1988,5,Spain,529,2004,U16
106,Women,1988,10,Spain,529,2008,U20
106,Women,1988,10,Spain,529,2007,U19
106,Women,1988,10,Spain,529,2007,U20
106,Women,1988,10,Spain,529,2006,U18
106,Women,1988,10,Spain,529,2005,U18
106,Women,1988,10,Spain,529,2004,U16
107,Women,1988,2,Spain,529,2008,U20
107,Women,1988,2,Spain,529,2007,U19
107,Women,1988,2,Spain,529,2004,U16
108,Women,1988,5,Spain,529,2008,U20
108,Women,1988,5,Spain,529,2007,U19
108,Women,1988,5,Spain,529,2006,U18
108,Women,1988,5,Spain,529,2004,U16
109,Women,1988,4,Spain,529,2008,U20
109,Women,1988,4,Spain,529,2007,U19
109,Women,1988,4,Spain,529,2007,U20
109,Women,1988,4,Spain,529,2006,U18
109,Women,1988,4,Spain,529,2005,U18
109,Women,1988,4,Spain,529,2004,U16
110,Men,1988,7,Greece,146,2008,U20
110,Men,1988,7,Greece,146,2007,U20
110,Men,1988,7,Greece,146,2006,U18
110,Men,1988,7,Greece,146,2005,U18
110,Men,1988,7,Greece,146,2004,U16
111,Men,1988,4,Greece,146,2008,U20
111,Men,1988,4,Greece,146,2006,U18
111,Men,1988,4,Greece,146,2004,U16
112,Men,1988,1,Lithuania,373,2007,U20
113,Men,1988,4,Greece,146,2008,U20
113,Men,1988,4,Greece,146,2007,U20
113,Men,1988,4,Greece,146,2006,U18
113,Men,1988,4,Greece,146,2005,U18
113,Men,1988,4,Greece,146,2004,U16
114,Men,1988,3,Greece,146,2006,U18
114,Men,1988,3,Greece,146,2004,U16
115,Men,1988,5,Lithuania,373,2008,U20
115,Men,1988,5,Lithuania,373,2007,U19
115,Men,1988,5,Lithuania,373,2006,U18
115,Men,1988,5,Lithuania,373,2005,U18
115,Men,1988,5,Lithuania,373,2004,U16
116,Men,1988,3,Croatia,252,2004,U16
117,Men,1988,6,Croatia,252,2008,U20
117,Men,1988,6,Croatia,252,2004,U16
118,Men,1988,1,Croatia,252,2004,U16
119,Men,1988,1,Croatia,252,2004,U16
120,Women,1988,5,Czech Republic,215,2004,U16
121,Women,1988,1,Croatia,75,2006,U18
121,Women,1988,1,Croatia,75,2005,U18
121,Women,1988,1,Croatia,75,2004,U16
122,Women,1988,4,Croatia,75,2004,U16
123,Women,1988,5,Croatia,75,2006,U18
123,Women,1988,5,Croatia,75,2005,U18
124,Women,1988,5,Croatia,75,2005,U18
124,Women,1988,5,Croatia,75,2004,U16
124,Women,1988,5,Croatia,75,2004,U18
124,Women,1988,5,Croatia,75,2004,U18
125,Women,1988,2,Croatia,75,2006,U18
125,Women,1988,2,Croatia,75,2005,U18
125,Women,1988,2,Croatia,75,2005,U20
125,Women,1988,2,Croatia,75,2004,U16
126,Women,1988,8,Croatia,75,2006,U18
126,Women,1988,8,Croatia,75,2004,U16
127,Women,1989,3,Croatia,75,2005,U16
127,Women,1989,3,Croatia,75,2004,U16
128,Women,1988,7,Croatia,75,2006,U18
128,Women,1988,7,Croatia,75,2005,U18
128,Women,1988,7,Croatia,75,2004,U16
129,Women,1989,8,Croatia,75,2009,senior
129,Women,1989,8,Croatia,75,2007,U18
129,Women,1989,8,Croatia,75,2006,U18
129,Women,1989,8,Croatia,75,2005,U18
129,Women,1989,8,Croatia,75,2005,U16
129,Women,1989,8,Croatia,75,2004,U16
130,Women,1988,9,Italy,190,2007,U20
131,Women,1988,2,Italy,190,2007,U20
131,Women,1988,2,Italy,190,2006,U18
131,Women,1988,2,Italy,190,2005,U18
131,Women,1988,2,Italy,190,2004,U16
132,Women,1989,9,Italy,190,2008,U20
132,Women,1989,9,Italy,190,2007,U18
132,Women,1989,9,Italy,190,2005,U16
133,Men,1988,6,Poland,23,2006,U18
133,Men,1988,6,Poland,23,2005,U18
133,Men,1988,6,Poland,23,2004,U16
133,Men,1988,6,Poland,23,2004,U18
134,Men,1988,4,Poland,23,2007,U20
134,Men,1988,4,Poland,23,2005,U18
134,Men,1988,4,Poland,23,2004,U16
135,Women,1988,7,Hungary,112,2008,U20
135,Women,1988,7,Hungary,112,2006,U18
135,Women,1988,7,Hungary,112,2005,U18
135,Women,1988,7,Hungary,112,2004,U16
136,Men,1988,11,Iceland,0,2006,U18
136,Men,1988,11,Iceland,0,2004,U16
137,Men,1988,11,Iceland,0,2006,U18
137,Men,1988,11,Iceland,0,2005,U18
137,Men,1988,11,Iceland,0,2004,U16
138,Women,1989,5,Ukraine,0,2009,U20
138,Women,1989,5,Ukraine,0,2008,U20
138,Women,1989,5,Ukraine,0,2007,U18
138,Women,1989,5,Ukraine,0,2006,U18
138,Women,1989,5,Ukraine,0,2005,U16
138,Women,1989,5,Ukraine,0,2004,U16
139,Women,1989,12,Ukraine,0,2009,senior
139,Women,1989,12,Ukraine,0,2009,U20
139,Women,1989,12,Ukraine,0,2008,U20
139,Women,1989,12,Ukraine,0,2007,U20
139,Women,1989,12,Ukraine,0,2007,U18
139,Women,1989,12,Ukraine,0,2006,U18
139,Women,1989,12,Ukraine,0,2006,U20
139,Women,1989,12,Ukraine,0,2005,U16
139,Women,1989,12,Ukraine,0,2004,U16
139,Women,1989,12,Ukraine,0,2004,U18
140,Men,1988,6,Slovenia,28,2007,U20
140,Men,1988,6,Slovenia,28,2006,U18
140,Men,1988,6,Slovenia,28,2005,U18
140,Men,1988,6,Slovenia,28,2004,U16
141,Women,1988,12,Serbia,100,2007,U19
141,Women,1988,12,Serbia,100,2006,U18
142,Women,1988,4,Serbia,100,2007,senior
142,Women,1988,4,Serbia,100,2007,senior
142,Women,1988,4,Serbia,100,2008,U20
142,Women,1988,4,Serbia,100,2007,U19
142,Women,1988,4,Serbia,100,2006,U18
142,Women,1988,4,Serbia,100,2005,U18
142,Women,1988,4,Serbia,100,2005,U19
142,Women,1988,4,Serbia,100,2004,U16
143,Women,1988,6,Turkey,79,2008,U20
143,Women,1988,6,Turkey,79,2007,U20
143,Women,1988,6,Turkey,79,2006,U18
143,Women,1988,6,Turkey,79,2005,U18
143,Women,1988,6,Turkey,79,2004,U16
144,Women,1988,10,Belarus,15,2008,U20
144,Women,1988,10,Belarus,15,2007,U20
144,Women,1988,10,Belarus,15,2006,U18
144,Women,1988,10,Belarus,15,2005,U18
144,Women,1988,10,Belarus,15,2004,U16
145,Women,1988,11,Turkey,79,2007,senior
145,Women,1988,11,Turkey,79,2008,U20
145,Women,1988,11,Turkey,79,2007,U20
145,Women,1988,11,Turkey,79,2006,U18
145,Women,1988,11,Turkey,79,2004,U16
145,Women,1988,11,Turkey,79,2004,U18
145,Women,1988,11,Turkey,79,2004,U18
146,Women,1988,3,Turkey,79,2004,U16
147,Women,1988,4,France,383,2008,U20
147,Women,1988,4,France,383,2007,U20
147,Women,1988,4,France,383,2007,U21
147,Women,1988,4,France,383,2005,U18
147,Women,1988,4,France,383,2004,U16
148,Women,1989,4,France,383,2007,U18
148,Women,1989,4,France,383,2006,U18
148,Women,1989,4,France,383,2005,U16
149,Women,1988,5,France,383,2008,U20
149,Women,1988,5,France,383,2006,U18
149,Women,1988,5,France,383,2005,U18
149,Women,1988,5,France,383,2004,U16
150,Women,1988,8,Russia,293,2008,U20
150,Women,1988,8,Russia,293,2007,U20
150,Women,1988,8,Russia,293,2007,U21
150,Women,1988,8,Russia,293,2006,U18
150,Women,1988,8,Russia,293,2005,U18
150,Women,1988,8,Russia,293,2004,U16
151,Women,1988,5,France,383,2007,U20
151,Women,1988,5,France,383,2007,U21
151,Women,1988,5,France,383,2006,U18
151,Women,1988,5,France,383,2005,U18
151,Women,1988,5,France,383,2004,U16
152,Men,1988,5,Russia,109,2004,U16
153,Women,1988,7,France,383,2008,U20
153,Women,1988,7,France,383,2007,U20
153,Women,1988,7,France,383,2006,U18
153,Women,1988,7,France,383,2005,U18
153,Women,1988,7,France,383,2004,U16
154,Women,1988,4,France,383,2004,U16
155,Women,1988,1,Italy,190,2006,U18
155,Women,1988,1,Italy,190,2004,U16
156,Women,1989,4,Italy,190,2009,U20
156,Women,1989,4,Italy,190,2008,U20
156,Women,1989,4,Italy,190,2007,U18
156,Women,1989,4,Italy,190,2004,U16
157,Men,1988,4,Spain,322,2006,U18
157,Men,1988,4,Spain,322,2004,U16
158,Men,1988,12,Italy,189,2008,U20
158,Men,1988,12,Italy,189,2007,U20
158,Men,1988,12,Italy,189,2006,U18
159,Men,1988,1,Spain,322,2007,U19
159,Men,1988,1,Spain,322,2005,U18
159,Men,1988,1,Spain,322,2004,U16
160,Men,1988,4,Spain,322,2007,U19
160,Men,1988,4,Spain,322,2006,U18
